"congress","state","congressional_district","party","name","ideology_score"
107,"VIRGINI",5,"Republican","GOODE",0.525
107,"VIRGINI",6,"Republican","GOODLATTE",0.622
107,"VIRGINI",7,"Republican","CANTOR",0.714
107,"VIRGINI",8,"Democrat","MORAN",-0.266
107,"VIRGINI",9,"Democrat","BOUCHER",-0.208
107,"VIRGINI",10,"Republican","WOLF",0.402
107,"VIRGINI",11,"Republican","DAVIS",0.524
107,"WASHING",1,"Democrat","INSLEE  JAY",-0.275
107,"WASHING",2,"Democrat","LARSEN",-0.352
107,"WASHING",3,"Democrat","BAIRD  BRIA",-0.408
107,"WASHING",4,"Republican","HASTINGS",0.549
107,"WASHING",5,"Republican","NETHERCUTT",0.466
107,"WASHING",6,"Democrat","DICKS",-0.268
107,"WASHING",7,"Democrat","MCDERMOTT",-0.628
107,"WASHING",8,"Republican","DUNN",0.551
107,"WASHING",9,"Democrat","SMITH  ADAM",-0.227
107,"WEST VI",1,"Democrat","MOLLOHAN",-0.28
107,"WEST VI",2,"Republican","CAPITO",0.379
107,"WEST VI",3,"Democrat","RAHALL",-0.267
107,"WISCONS",1,"Republican","RYAN  PAUL",0.8
107,"WISCONS",2,"Democrat","BALDWIN  TA",-0.519
107,"WISCONS",3,"Democrat","KIND",-0.256
107,"WISCONS",4,"Democrat","KLECZKA",-0.319
107,"WISCONS",5,"Democrat","BARRETT  TH",-0.439
107,"WISCONS",6,"Republican","PETRI",0.568
107,"WISCONS",7,"Democrat","OBEY",-0.438
107,"WISCONS",8,"Republican","GREEN  MARK",0.735
107,"WISCONS",9,"Republican","SENSENBRENN",0.996
107,"WYOMING",1,"Republican","CUBIN",0.622
108,"USA",0,"Republican","BUSH",0.981
108,"ALABAMA",1,"Republican","BONNER",0.572
108,"ALABAMA",2,"Republican","EVERETT",0.5
108,"ALABAMA",3,"Republican","ROGERS",0.478
108,"ALABAMA",4,"Republican","ADERHOLT",0.462
108,"ALABAMA",5,"Democrat","CRAMER",-0.096
108,"ALABAMA",6,"Republican","BACHUS",0.527
108,"ALABAMA",7,"Democrat","DAVIS",-0.22
108,"ALASKA",1,"Republican","YOUNG",0.408
108,"ARIZONA",1,"Republican","RENZI",0.408
108,"ARIZONA",2,"Republican","FRANKS",0.947
108,"ARIZONA",3,"Republican","SHADEGG",0.912
108,"ARIZONA",4,"Democrat","PASTOR",-0.395
108,"ARIZONA",5,"Republican","HAYWORTH",0.756
108,"ARIZONA",6,"Republican","FLAKE",0.961
108,"ARIZONA",7,"Democrat","GRIJALVA",-0.547
108,"ARIZONA",8,"Republican","KOLBE",0.497
108,"ARKANSA",1,"Democrat","BERRY",-0.281
108,"ARKANSA",2,"Democrat","SNYDER",-0.234
108,"ARKANSA",3,"Republican","BOOZMAN",0.544
108,"ARKANSA",4,"Democrat","ROSS",-0.183
108,"CALIFOR",1,"Democrat","THOMPSON",-0.384
108,"CALIFOR",2,"Republican","HERGER",0.684
108,"CALIFOR",3,"Republican","OSE",0.47
108,"CALIFOR",4,"Republican","DOOLITTL",0.602
108,"CALIFOR",5,"Democrat","MATSUI",-0.334
108,"CALIFOR",6,"Democrat","WOOLSEY",-0.541
108,"CALIFOR",7,"Democrat","MILLER",-0.568
108,"CALIFOR",8,"Democrat","PELOSI",-0.442
108,"CALIFOR",9,"Democrat","LEE",-0.657
108,"CALIFOR",10,"Democrat","TAUSCHER",-0.267
108,"CALIFOR",11,"Republican","POMBO",0.507
108,"CALIFOR",12,"Democrat","LANTOS",-0.354
108,"CALIFOR",13,"Democrat","STARK",-0.652
108,"CALIFOR",14,"Democrat","ESHOO",-0.361
108,"CALIFOR",15,"Democrat","HONDA",-0.491
108,"CALIFOR",16,"Democrat","LOFGREN",-0.383
108,"CALIFOR",17,"Democrat","FARR",-0.425
108,"CALIFOR",18,"Democrat","CARDOZA",-0.218
108,"CALIFOR",19,"Republican","RADANOVI",0.641
108,"CALIFOR",20,"Democrat","DOOLEY",-0.147
108,"CALIFOR",21,"Republican","NUNES",0.639
108,"CALIFOR",22,"Republican","THOMAS",0.484
108,"CALIFOR",23,"Democrat","CAPPS",-0.343
108,"CALIFOR",24,"Republican","GALLEGLY",0.542
108,"CALIFOR",25,"Republican","MCKEON",0.537
108,"CALIFOR",26,"Republican","DREIER",0.591
108,"CALIFOR",27,"Democrat","SHERMAN",-0.303
108,"CALIFOR",28,"Democrat","BERMAN",-0.351
108,"CALIFOR",29,"Democrat","SCHIFF",-0.283
108,"CALIFOR",30,"Democrat","WAXMAN",-0.438
108,"CALIFOR",31,"Democrat","BECERRA",-0.48
108,"CALIFOR",32,"Democrat","SOLIS",-0.479
108,"CALIFOR",33,"Democrat","WATSON",-0.494
108,"CALIFOR",34,"Democrat","ROYBAL-A",-0.439
108,"CALIFOR",35,"Democrat","WATERS",-0.616
108,"CALIFOR",36,"Democrat","HARMAN",-0.23
108,"CALIFOR",37,"Democrat","MILLENDE",-0.389
108,"CALIFOR",38,"Democrat","NAPOLITA",-0.385
108,"CALIFOR",39,"Democrat","SANCHEZ",-0.465
108,"CALIFOR",40,"Republican","ROYCE",0.911
108,"CALIFOR",41,"Republican","LEWIS",0.473
108,"CALIFOR",42,"Republican","MILLER",0.669
108,"CALIFOR",43,"Democrat","BACA",-0.296
108,"CALIFOR",44,"Republican","CALVERT",0.477
108,"CALIFOR",45,"Republican","BONO",0.619
108,"CALIFOR",46,"Republican","ROHRABAC",0.878
108,"CALIFOR",47,"Democrat","SANCHEZ",-0.339
108,"CALIFOR",48,"Republican","COX",0.73
108,"CALIFOR",49,"Republican","ISSA",0.684
108,"CALIFOR",50,"Republican","CUNNINGH",0.507
108,"CALIFOR",51,"Democrat","FILNER",-0.612
108,"CALIFOR",52,"Republican","HUNTER",0.594
108,"CALIFOR",53,"Democrat","DAVIS",-0.289
108,"COLORAD",1,"Democrat","DEGETTE",-0.417
108,"COLORAD",2,"Democrat","UDALL",-0.374
108,"COLORAD",3,"Republican","MCINNIS",0.609
108,"COLORAD",4,"Republican","MUSGRAVE",0.751
108,"COLORAD",5,"Republican","HEFLEY",0.842
108,"COLORAD",6,"Republican","TANCREDO",0.93
108,"COLORAD",7,"Republican","BEAUPREZ",0.749
108,"CONNECT",1,"Democrat","LARSON",-0.365
108,"CONNECT",2,"Republican","SIMMONS",0.343
108,"CONNECT",3,"Democrat","DELAURO",-0.397
108,"CONNECT",4,"Republican","SHAYS",0.43
108,"CONNECT",5,"Republican","JOHNSON",0.267
108,"DELAWAR",1,"Republican","CASTLE",0.556
108,"FLORIDA",1,"Republican","MILLER",0.814
108,"FLORIDA",2,"Democrat","BOYD",-0.154
108,"FLORIDA",3,"Democrat","BROWN",-0.38
108,"FLORIDA",4,"Republican","CRENSHAW",0.546
108,"FLORIDA",5,"Republican","BROWN-WAI",0.566
108,"FLORIDA",6,"Republican","STEARNS",0.731
108,"FLORIDA",7,"Republican","MICA",0.613
108,"FLORIDA",8,"Republican","KELLER",0.685
108,"FLORIDA",9,"Republican","BILIRAKI",0.475
108,"FLORIDA",10,"Republican","YOUNG",0.46
108,"FLORIDA",11,"Democrat","DAVIS",-0.231
108,"FLORIDA",12,"Republican","PUTNAM",0.618
108,"FLORIDA",13,"Republican","HARRIS",0.695
108,"FLORIDA",14,"Republican","GOSS",0.595
108,"FLORIDA",15,"Republican","WELDON",0.643
108,"FLORIDA",16,"Republican","FOLEY",0.506
108,"FLORIDA",17,"Democrat","MEEK",-0.315
108,"FLORIDA",18,"Republican","ROS-LEHT",0.406
108,"FLORIDA",19,"Democrat","WEXLER",-0.355
108,"FLORIDA",20,"Democrat","DEUTSCH",-0.325
108,"FLORIDA",21,"Republican","DIAZ-BAL",0.426
108,"FLORIDA",22,"Republican","SHAW",0.39
108,"FLORIDA",23,"Democrat","HASTINGS",-0.523
108,"FLORIDA",24,"Republican","FEENEY",0.842
108,"FLORIDA",25,"Republican","DIAZ-BALA",0.722
108,"GEORGIA",1,"Republican","KINGSTON",0.644
108,"GEORGIA",2,"Democrat","BISHOP",-0.247
108,"GEORGIA",3,"Democrat","MARSHALL",-0.117
108,"GEORGIA",4,"Democrat","MAJETTE",-0.339
108,"GEORGIA",5,"Democrat","LEWIS",-0.55
108,"GEORGIA",6,"Republican","ISAKSON",0.564
108,"GEORGIA",7,"Republican","LINDER",0.761
108,"GEORGIA",8,"Republican","COLLINS",0.69
108,"GEORGIA",9,"Republican","NORWOOD",0.694
108,"GEORGIA",10,"Republican","DEAL",0.759
108,"GEORGIA",11,"Republican","GINGREY",0.655
108,"GEORGIA",12,"Republican","BURNS",0.53
108,"GEORGIA",13,"Democrat","SCOTT",-0.193
108,"HAWAII",1,"Democrat","ABERCROM",-0.389
108,"HAWAII",2,"Democrat","CASE",-0.152
108,"IDAHO",1,"Republican","OTTER",0.867
108,"IDAHO",2,"Republican","SIMPSON",0.463
108,"ILLINOI",1,"Democrat","RUSH",-0.446
108,"ILLINOI",2,"Democrat","JACKSON",-0.509
108,"ILLINOI",3,"Democrat","LIPINSKI",-0.168
108,"ILLINOI",4,"Democrat","GUTIERRE",-0.464
108,"ILLINOI",5,"Democrat","EMANUEL",-0.332
108,"ILLINOI",6,"Republican","HYDE",0.436
108,"ILLINOI",7,"Democrat","DAVIS",-0.47
108,"ILLINOI",8,"Republican","CRANE",0.872
108,"ILLINOI",9,"Democrat","SCHAKOWS",-0.564
108,"ILLINOI",10,"Republican","KIRK",0.589
108,"ILLINOI",11,"Republican","WELLER",0.547
108,"ILLINOI",12,"Democrat","COSTELLO",-0.332
108,"ILLINOI",13,"Republican","BIGGERT",0.646
108,"ILLINOI",14,"Republican","HASTERT",0.586
108,"ILLINOI",15,"Republican","JOHNSON",0.472
108,"ILLINOI",16,"Republican","MANZULLO",0.704
108,"ILLINOI",17,"Democrat","EVANS",-0.411
108,"ILLINOI",18,"Republican","LAHOOD",0.413
108,"ILLINOI",19,"Republican","SHIMKUS",0.564
108,"INDIANA",1,"Democrat","VISCLOSK",-0.394
108,"INDIANA",2,"Republican","CHOCOLA",0.792
108,"INDIANA",3,"Republican","SOUDER",0.651
108,"INDIANA",4,"Republican","BUYER",0.577
108,"INDIANA",5,"Republican","BURTON",0.738
108,"INDIANA",6,"Republican","PENCE",0.841
108,"INDIANA",7,"Democrat","CARSON",-0.429
108,"INDIANA",8,"Republican","HOSTETTL",0.84
108,"INDIANA",9,"Democrat","HILL",-0.077
108,"IOWA",1,"Republican","NUSSLE",0.542
108,"IOWA",2,"Republican","LEACH",0.248
108,"IOWA",3,"Democrat","BOSWELL",-0.199
108,"IOWA",4,"Republican","LATHAM",0.486
108,"IOWA",5,"Republican","KING",0.792
108,"KANSAS",1,"Republican","MORAN",0.567
108,"KANSAS",2,"Republican","RYUN",0.661
108,"KANSAS",3,"Democrat","MOORE",-0.236
108,"KANSAS",4,"Republican","TIAHRT",0.579
108,"KENTUCK",1,"Republican","WHITFIEL",0.443
108,"KENTUCK",2,"Republican","LEWIS",0.538
108,"KENTUCK",3,"Republican","NORTHUP",0.5
108,"KENTUCK",4,"Democrat","LUCAS",-0.041
108,"KENTUCK",5,"Republican","ROGERS",0.451
108,"KENTUCK",6,"Republican","FLETCHER",0.38
108,"KENTUCK",6,"Democrat","CHANDLER",-0.205
108,"LOUISIA",1,"Republican","VITTER",0.596
108,"LOUISIA",2,"Democrat","JEFFERSO",-0.359
108,"LOUISIA",3,"Republican","TAUZIN",0.525
108,"LOUISIA",4,"Republican","MCCRERY",0.499
108,"LOUISIA",5,"Democrat","ALEXANDER",-0.088
108,"LOUISIA",6,"Republican","BAKER",0.539
108,"LOUISIA",7,"Democrat","JOHN",-0.109
108,"MAINE",1,"Democrat","ALLEN",-0.364
108,"MAINE",2,"Democrat","MICHAUD",-0.297
108,"MARYLAN",1,"Republican","GILCHRES",0.393
108,"MARYLAN",2,"Democrat","RUPPERSBE",-0.234
108,"MARYLAN",3,"Democrat","CARDIN",-0.269
108,"MARYLAN",4,"Democrat","WYNN",-0.327
108,"MARYLAN",5,"Democrat","HOYER",-0.334
108,"MARYLAN",6,"Republican","BARTLETT",0.717
108,"MARYLAN",7,"Democrat","CUMMINGS",-0.403
108,"MARYLAN",8,"Democrat","VAN HOLLE",-0.348
108,"MASSACH",1,"Democrat","OLVER",-0.562
108,"MASSACH",2,"Democrat","NEAL",-0.398
108,"MASSACH",3,"Democrat","MCGOVERN",-0.498
108,"MASSACH",4,"Democrat","FRANK",-0.498
108,"MASSACH",5,"Democrat","MEEHAN",-0.392
108,"MASSACH",6,"Democrat","TIERNEY",-0.484
108,"MASSACH",7,"Democrat","MARKEY",-0.503
108,"MASSACH",8,"Democrat","CAPUANO",-0.553
108,"MASSACH",9,"Democrat","LYNCH",-0.335
108,"MASSACH",10,"Democrat","DELAHUNT",-0.471
108,"MICHIGA",1,"Democrat","STUPAK",-0.382
108,"MICHIGA",2,"Republican","HOEKSTRA",0.752
108,"MICHIGA",3,"Republican","EHLERS",0.723
108,"MICHIGA",4,"Republican","CAMP",0.556
108,"MICHIGA",5,"Democrat","KILDEE",-0.354
108,"MICHIGA",6,"Republican","UPTON",0.547
108,"MICHIGA",7,"Republican","SMITH",0.867
108,"MICHIGA",8,"Republican","ROGERS",0.607
108,"MICHIGA",9,"Republican","KNOLLENB",0.528
108,"MICHIGA",10,"Republican","MILLER",0.421
108,"MICHIGA",11,"Republican","MCCOTTER",0.42
108,"MICHIGA",12,"Democrat","LEVIN",-0.342
108,"MICHIGA",13,"Democrat","KILPATRI",-0.455
108,"MICHIGA",14,"Democrat","CONYERS",-0.593
108,"MICHIGA",15,"Democrat","DINGELL",-0.397
108,"MINNESO",1,"Republican","GUTKNECH",0.809
108,"MINNESO",2,"Republican","KLINE",0.725
108,"MINNESO",3,"Republican","RAMSTAD",0.762
108,"MINNESO",4,"Democrat","MCCOLLUM",-0.407
108,"MINNESO",5,"Democrat","SABO",-0.51
108,"MINNESO",6,"Republican","KENNEDY",0.759
108,"MINNESO",7,"Democrat","PETERSON",-0.148
108,"MINNESO",8,"Democrat","OBERSTAR",-0.511
108,"MISSISS",1,"Republican","WICKER",0.495
108,"MISSISS",2,"Democrat","THOMPSON",-0.469
108,"MISSISS",3,"Republican","PICKERIN",0.469
108,"MISSISS",4,"Democrat","TAYLOR",-0.09
108,"MISSOUR",1,"Democrat","CLAY",-0.469
108,"MISSOUR",2,"Republican","AKIN",0.787
108,"MISSOUR",3,"Democrat","GEPHARDT",-0.469
108,"MISSOUR",4,"Democrat","SKELTON",-0.174
108,"MISSOUR",5,"Democrat","MCCARTHY",-0.359
108,"MISSOUR",6,"Republican","GRAVES",0.603
108,"MISSOUR",7,"Republican","BLUNT",0.622
108,"MISSOUR",8,"Republican","EMERSON",0.387
108,"MISSOUR",9,"Republican","HULSHOF",0.559
108,"MONTANA",1,"Republican","REHBERG",0.508
108,"NEBRASK",1,"Republican","BEREUTER",0.315
108,"NEBRASK",2,"Republican","TERRY",0.69
108,"NEBRASK",3,"Republican","OSBORNE",0.466
108,"NEVADA",1,"Democrat","BERKLEY",-0.266
108,"NEVADA",2,"Republican","GIBBONS",0.747
108,"NEVADA",3,"Republican","PORTER",0.44
108,"NEW HAM",1,"Republican","BRADLEY",0.687
108,"NEW HAM",2,"Republican","BASS",0.645
108,"NEW JER",1,"Democrat","ANDREWS",-0.27
108,"NEW JER",2,"Republican","LOBIONDO",0.505
108,"NEW JER",3,"Republican","SAXTON",0.365
108,"NEW JER",4,"Republican","SMITH",0.283
108,"NEW JER",5,"Republican","GARRETT",0.884
108,"NEW JER",6,"Democrat","PALLONE",-0.407
108,"NEW JER",7,"Republican","FERGUSON",0.498
108,"NEW JER",8,"Democrat","PASCRELL",-0.323
108,"NEW JER",9,"Democrat","ROTHMAN",-0.31
108,"NEW JER",10,"Democrat","PAYNE",-0.559
108,"NEW JER",11,"Republican","FRELINGH",0.545
108,"NEW JER",12,"Democrat","HOLT",-0.413
108,"NEW JER",13,"Democrat","MENENDEZ",-0.339
108,"NEW MEX",1,"Republican","WILSON",0.429
108,"NEW MEX",2,"Republican","PEARCE",0.617
108,"NEW MEX",3,"Democrat","UDALL",-0.438
108,"NEW YOR",1,"Democrat","BISHOP",-0.318
108,"NEW YOR",2,"Democrat","ISRAEL",-0.253
108,"NEW YOR",3,"Republican","KING",0.422
108,"NEW YOR",4,"Democrat","MCCARTHY",-0.241
108,"NEW YOR",5,"Democrat","ACKERMAN",-0.365
108,"NEW YOR",6,"Democrat","MEEKS",-0.393
108,"NEW YOR",7,"Democrat","CROWLEY",-0.353
108,"NEW YOR",8,"Democrat","NADLER",-0.492
108,"NEW YOR",9,"Democrat","WEINER",-0.378
108,"NEW YOR",10,"Democrat","TOWNS",-0.468
108,"NEW YOR",11,"Democrat","OWENS",-0.512
108,"NEW YOR",12,"Democrat","VELAZQUE",-0.517
108,"NEW YOR",13,"Republican","FOSSELLA",0.725
108,"NEW YOR",14,"Democrat","MALONEY",-0.354
108,"NEW YOR",15,"Democrat","RANGEL",-0.438
108,"NEW YOR",16,"Democrat","SERRANO",-0.467
108,"NEW YOR",17,"Democrat","ENGEL",-0.367
108,"NEW YOR",18,"Democrat","LOWEY",-0.345
108,"NEW YOR",19,"Republican","KELLY",0.444
108,"NEW YOR",20,"Republican","SWEENEY",0.466
108,"NEW YOR",21,"Democrat","MCNULTY",-0.397
108,"NEW YOR",22,"Democrat","HINCHEY",-0.545
108,"NEW YOR",23,"Republican","MCHUGH",0.355
108,"NEW YOR",24,"Republican","BOEHLERT",0.261
108,"NEW YOR",25,"Republican","WALSH",0.362
108,"NEW YOR",26,"Republican","REYNOLDS",0.55
108,"NEW YOR",27,"Republican","QUINN",0.3
108,"NEW YOR",28,"Democrat","SLAUGHTE",-0.463
108,"NEW YOR",29,"Republican","HOUGHTON",0.255
108,"NORTH C",1,"Democrat","BALLANCE",-0.412
108,"NORTH C",1,"Democrat","BUTTERFI",-0.325
108,"NORTH C",2,"Democrat","ETHERIDG",-0.256
108,"NORTH C",3,"Republican","JONES",0.246
108,"NORTH C",4,"Democrat","PRICE",-0.326
108,"NORTH C",5,"Republican","BURR",0.46
108,"NORTH C",6,"Republican","COBLE",0.678
108,"NORTH C",7,"Democrat","MCINTYRE",-0.119
108,"NORTH C",8,"Republican","HAYES",0.48
108,"NORTH C",9,"Republican","MYRICK",0.75
108,"NORTH C",10,"Republican","BALLENGE",0.576
108,"NORTH C",11,"Republican","TAYLOR",0.581
108,"NORTH C",12,"Democrat","WATT",-0.498
108,"NORTH C",13,"Democrat","MILLER",-0.311
108,"NORTH D",1,"Democrat","POMEROY",-0.235
108,"OHIO",1,"Republican","CHABOT",0.829
108,"OHIO",2,"Republican","PORTMAN",0.554
108,"OHIO",3,"Republican","TURNER",0.476
108,"OHIO",4,"Republican","OXLEY",0.481
108,"OHIO",5,"Republican","GILLMOR",0.371
108,"OHIO",6,"Democrat","STRICKLA",-0.384
108,"OHIO",7,"Republican","HOBSON",0.497
108,"OHIO",8,"Republican","BOEHNER",0.66
108,"OHIO",9,"Democrat","KAPTUR",-0.351
108,"OHIO",10,"Democrat","KUCINICH",-0.555
108,"OHIO",11,"Democrat","JONES",-0.486
108,"OHIO",12,"Republican","TIBERI",0.654
108,"OHIO",13,"Democrat","BROWN",-0.451
108,"OHIO",14,"Republican","LATOURET",0.381
108,"OHIO",15,"Republican","PRYCE",0.55
108,"OHIO",16,"Republican","REGULA",0.378
108,"OHIO",17,"Democrat","RYAN",-0.366
108,"OHIO",18,"Republican","NEY",0.4
108,"OKLAHOM",1,"Republican","SULLIVAN",0.71
108,"OKLAHOM",2,"Democrat","CARSON",-0.155
108,"OKLAHOM",3,"Republican","LUCAS",0.48
108,"OKLAHOM",4,"Republican","COLE",0.597
108,"OKLAHOM",5,"Republican","ISTOOK",0.637
108,"OREGON",1,"Democrat","WU",-0.356
108,"OREGON",2,"Republican","WALDEN",0.548
108,"OREGON",3,"Democrat","BLUMENAU",-0.417
108,"OREGON",4,"Democrat","DEFAZIO",-0.46
108,"OREGON",5,"Democrat","HOOLEY",-0.279
108,"PENNSYL",1,"Democrat","BRADY",-0.442
108,"PENNSYL",2,"Democrat","FATTAH",-0.44
108,"PENNSYL",3,"Republican","ENGLISH",0.533
108,"PENNSYL",4,"Republican","HART",0.622
108,"PENNSYL",5,"Republican","PETERSON",0.488
108,"PENNSYL",6,"Republican","GERLACH",0.416
108,"PENNSYL",7,"Republican","WELDON",0.335
108,"PENNSYL",8,"Republican","GREENWOO",0.42
108,"PENNSYL",9,"Republican","SHUSTER",0.548
108,"PENNSYL",10,"Republican","SHERWOOD",0.488
108,"PENNSYL",11,"Democrat","KANJORSK",-0.289
108,"PENNSYL",12,"Democrat","MURTHA",-0.218
108,"PENNSYL",13,"Democrat","HOEFFEL",-0.295
108,"PENNSYL",14,"Democrat","DOYLE",-0.294
108,"PENNSYL",15,"Republican","TOOMEY",0.862
108,"PENNSYL",16,"Republican","PITTS",0.743
108,"PENNSYL",17,"Democrat","HOLDEN",-0.212
108,"PENNSYL",18,"Republican","MURPHY",0.336
108,"PENNSYL",19,"Republican","PLATTS",0.512
108,"RHODE I",1,"Democrat","KENNEDY",-0.379
108,"RHODE I",2,"Democrat","LANGEVIN",-0.337
108,"SOUTH C",1,"Republican","BROWN",0.556
108,"SOUTH C",2,"Republican","WILSON",0.741
108,"SOUTH C",3,"Republican","BARRETT",0.846
108,"SOUTH C",4,"Republican","DEMINT",0.759
108,"SOUTH C",5,"Democrat","SPRATT",-0.251
108,"SOUTH C",6,"Democrat","CLYBURN",-0.419
108,"SOUTH D",1,"Republican","JANKLOW",0.37
108,"SOUTH D",1,"Democrat","HERSETH",-0.174
108,"TENNESS",1,"Republican","JENKINS",0.548
108,"TENNESS",2,"Republican","DUNCAN",0.899
108,"TENNESS",3,"Republican","WAMP",0.62
108,"TENNESS",4,"Democrat","DAVIS",-0.165
108,"TENNESS",5,"Democrat","COOPER",-0.217
108,"TENNESS",6,"Democrat","GORDON",-0.158
108,"TENNESS",7,"Republican","BLACKBURN",0.818
108,"TENNESS",8,"Democrat","TANNER",-0.195
108,"TENNESS",9,"Democrat","FORD",-0.308
108,"TEXAS",1,"Democrat","SANDLIN",-0.223
108,"TEXAS",2,"Democrat","TURNER",-0.16
108,"TEXAS",3,"Republican","JOHNSON",0.712
108,"TEXAS",4,"Democrat","HALL",0.073
108,"TEXAS",4,"Republican","HALL",0.505
108,"TEXAS",5,"Republican","HENSARLIN",0.941
108,"TEXAS",6,"Republican","BARTON",0.656
108,"TEXAS",7,"Republican","CULBERSO",0.657
108,"TEXAS",8,"Republican","BRADY",0.658
108,"TEXAS",9,"Democrat","LAMPSON",-0.078
108,"TEXAS",10,"Democrat","DOGGETT",-0.396
108,"TEXAS",11,"Democrat","EDWARDS",-0.197
108,"TEXAS",12,"Republican","GRANGER",0.57
108,"TEXAS",13,"Republican","THORNBER",0.687
108,"TEXAS",14,"Republican","PAUL",1.099
108,"TEXAS",15,"Democrat","HINOJOSA",-0.287
108,"TEXAS",16,"Democrat","REYES",-0.278
108,"TEXAS",17,"Democrat","STENHOLM",-0.187
108,"TEXAS",18,"Democrat","JACKSON-",-0.419
108,"TEXAS",19,"Republican","COMBEST",0.467
108,"TEXAS",19,"Republican","NEUGEBAUER",0.722
108,"TEXAS",20,"Democrat","GONZALEZ",-0.305
108,"TEXAS",21,"Republican","SMITH",0.531
108,"TEXAS",22,"Republican","DELAY",0.632
108,"TEXAS",23,"Republican","BONILLA",0.537
108,"TEXAS",24,"Democrat","FROST",-0.265
108,"TEXAS",25,"Democrat","BELL",-0.309
108,"TEXAS",26,"Republican","BURGESS",0.619
108,"TEXAS",27,"Democrat","ORTIZ",-0.234
108,"TEXAS",28,"Democrat","RODRIGUE",-0.313
108,"TEXAS",29,"Democrat","GREEN",-0.309
108,"TEXAS",30,"Democrat","JOHNSON",-0.446
108,"TEXAS",31,"Republican","CARTER",0.653
108,"TEXAS",32,"Republican","SESSIONS",0.741
108,"UTAH",1,"Republican","BISHOP",0.64
108,"UTAH",2,"Democrat","MATHESON",-0.117
108,"UTAH",3,"Republican","CANNON",0.784
108,"VIRGINI",1,"Republican","DAVIS",0.571
108,"VIRGINI",2,"Republican","SCHROCK",0.612
108,"VIRGINI",3,"Democrat","SCOTT",-0.423
108,"VIRGINI",4,"Republican","FORBES",0.585
108,"VIRGINI",5,"Republican","GOODE",0.525
108,"VIRGINI",6,"Republican","GOODLATT",0.651
108,"VIRGINI",7,"Republican","CANTOR",0.714
108,"VIRGINI",8,"Democrat","MORAN",-0.279
108,"VIRGINI",9,"Democrat","BOUCHER",-0.196
108,"VIRGINI",10,"Republican","WOLF",0.42
108,"VIRGINI",11,"Republican","DAVIS",0.598
108,"WASHING",1,"Democrat","INSLEE",-0.293
108,"WASHING",2,"Democrat","LARSEN",-0.347
108,"WASHING",3,"Democrat","BAIRD",-0.371
108,"WASHING",4,"Republican","HASTINGS",0.55
108,"WASHING",5,"Republican","NETHERCU",0.46
108,"WASHING",6,"Democrat","DICKS",-0.265
108,"WASHING",7,"Democrat","MCDERMOT",-0.635
108,"WASHING",8,"Republican","DUNN",0.587
108,"WASHING",9,"Democrat","SMITH",-0.24
108,"WEST VI",1,"Democrat","MOLLOHAN",-0.281
108,"WEST VI",2,"Republican","CAPITO",0.403
108,"WEST VI",3,"Democrat","RAHALL",-0.26
108,"WISCONS",1,"Republican","RYAN",0.809
108,"WISCONS",2,"Democrat","BALDWIN",-0.522
108,"WISCONS",3,"Democrat","KIND",-0.264
108,"WISCONS",4,"Democrat","KLECZKA",-0.323
108,"WISCONS",5,"Republican","SENSENBR",1.04
108,"WISCONS",6,"Republican","PETRI",0.609
108,"WISCONS",7,"Democrat","OBEY",-0.438
108,"WISCONS",8,"Republican","GREEN",0.735
108,"WYOMING",1,"Republican","CUBIN",0.618
109,"USA",0,"Republican","BUSH",0.981
109,"ALABAMA",1,"Republican","BONNER",0.55
109,"ALABAMA",2,"Republican","EVERETT",0.51
109,"ALABAMA",3,"Republican","ROGERS",0.474
109,"ALABAMA",4,"Republican","ADERHOLT",0.459
109,"ALABAMA",5,"Democrat","CRAMER",-0.091
109,"ALABAMA",6,"Republican","BACHUS",0.535
109,"ALABAMA",7,"Democrat","DAVIS",-0.22
109,"ALASKA",1,"Republican","YOUNG",0.427
109,"ARIZONA",1,"Republican","RENZI",0.408
109,"ARIZONA",2,"Republican","FRANKS",0.929
109,"ARIZONA",3,"Republican","SHADEGG",0.936
109,"ARIZONA",4,"Democrat","PASTOR",-0.399
109,"ARIZONA",5,"Republican","HAYWORTH",0.783
109,"ARIZONA",6,"Republican","FLAKE",0.974
109,"ARIZONA",7,"Democrat","GRIJALVA",-0.551
109,"ARIZONA",8,"Republican","KOLBE",0.521
109,"ARKANSA",1,"Democrat","BERRY",-0.291
109,"ARKANSA",2,"Democrat","SNYDER",-0.232
109,"ARKANSA",3,"Republican","BOOZMAN",0.564
109,"ARKANSA",4,"Democrat","ROSS",-0.157
109,"CALIFOR",1,"Democrat","THOMPSON",-0.386
109,"CALIFOR",2,"Republican","HERGER",0.697
109,"CALIFOR",3,"Republican","LUNGREN",0.641
109,"CALIFOR",4,"Republican","DOOLITTL",0.592
109,"CALIFOR",5,"Democrat","MATSUI",-0.398
109,"CALIFOR",6,"Democrat","WOOLSEY",-0.561
109,"CALIFOR",7,"Democrat","MILLER",-0.576
109,"CALIFOR",8,"Democrat","PELOSI",-0.432
109,"CALIFOR",9,"Democrat","LEE",-0.655
109,"CALIFOR",10,"Democrat","TAUSCHER",-0.281
109,"CALIFOR",11,"Republican","POMBO",0.508
109,"CALIFOR",12,"Democrat","LANTOS",-0.357
109,"CALIFOR",13,"Democrat","STARK",-0.658
109,"CALIFOR",14,"Democrat","ESHOO",-0.363
